loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp,city,state,location_type,tax_returns_filed,population,total_wages,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies
37827,19611206_5570,33321,38,41500,RENT,21.0,MEDICAL,6125,12.68,1,2020-09-05 08:19:55.849000+00:00,2020-09-12 22:02:08.056000+00:00,PINEVILLE,OK,PRIMARY,810,414,858865674,3065,1058115,25520,5406,10,5,1,0,2
37246,19910818_4814,12857,70,204000,MORTGAGE,27.0,PERSONAL,8775,10.95,0,2020-08-28 10:03:49.128000+00:00,2020-08-26 05:45:18.341000+00:00,GROVELAND,CO,PRIMARY,270,11185,469695341,4057,1917763,13887,11232,1,7,2,0,0
37929,19990504_4386,63390,40,98000,RENT,0.0,MEDICAL,4000,13.23,0,2020-09-02 16:42:19.454000+00:00,2020-08-29 15:07:26.232000+00:00,DARLINGTON,WI,PRIMARY,1264,509,7916479,4115,1584864,12761,15360,1,0,3,0,0
38004,19601215_6151,10113,60,15840,RENT,1.0,EDUCATION,4000,9.91,0,2020-08-29 15:44:08.697000+00:00,2020-08-26 23:11:28.603000+00:00,BENTON,NM,PRIMARY,14011,1444,597293486,4351,686839,32832,19167,0,1,2,1,0
38364,19720301_5429,91106,64,444000,MORTGAGE,4.0,PERSONAL,15200,14.46,0,2020-08-27 08:58:48.049000+00:00,2020-09-05 21:29:08.854000+00:00,MINONG,OH,PRIMARY,7376,857,226772813,9134,1537653,31588,27678,1,0,0,0,0
38120,19850926_1053,98511,40,20640,OWN,13.0,HOMEIMPROVEMENT,19000,16.4,0,2020-08-30 22:01:10.731000+00:00,2020-08-27 19:41:11.192000+00:00,MANSFIELD,FL,PRIMARY,254,2396,175918664,4875,410146,40135,24352,1,7,1,1,0
38052,19920404_1773,80129,144,108000,MORTGAGE,24.0,MEDICAL,11700,8.49,0,2020-08-28 08:50:24.197000+00:00,2020-09-02 15:47:15.756000+00:00,MIAMI,IA,PRIMARY,681,27750,520670043,718,675115,27685,14720,1,5,2,0,0
38193,19961119_8232,33483,66,124000,RENT,3.0,DEBTCONSOLIDATION,6000,8.9,1,2020-08-30 11:18:47.588000+00:00,2020-09-05 11:41:49.409000+00:00,SCHENECTADY,ME,PRIMARY,2920,3259,18399734,5356,253040,30248,15724,4,7,0,0,0
37403,19790830_6599,61563,38,238000,RENT,4.0,PERSONAL,4025,13.55,1,2020-09-13 02:00:44.081000+00:00,2020-08-30 13:08:54.984000+00:00,OCCIDENTAL,DE,PRIMARY,257,769,576498906,1714,395400,3366,27939,5,3,2,0,0
38098,19750118_4263,78382,40,74000,MORTGAGE,3.0,PERSONAL,13775,15.57,0,2020-09-01 08:53:31.256000+00:00,2020-08-29 12:22:15.138000+00:00,MARTINSVILLE,FL,PRIMARY,315,488,343340891,9847,1808853,11310,12869,0,0,3,0,0
37995,19521021_5466,76085,52,43200,RENT,31.0,EDUCATION,9875,8.88,1,2020-09-03 22:04:17.790000+00:00,2020-09-04 13:58:41.889000+00:00,FORT PAYNE,WY,PRIMARY,507,446,9194843,3474,362829,27264,25871,0,5,0,0,0
37721,19840430_2050,46561,58,65000,MORTGAGE,12.0,PERSONAL,17500,7.43,0,2020-08-26 13:42:30.391000+00:00,2020-08-29 22:27:55.816000+00:00,ATHENS,FL,PRIMARY,15059,2046,123275491,7867,1102905,22820,18525,1,2,2,0,0
38060,19720216_8733,47030,80,32400,MORTGAGE,6.0,DEBTCONSOLIDATION,7000,12.8,0,2020-09-04 11:31:52.028000+00:00,2020-08-30 15:35:44.845000+00:00,HUNTINGTON BEACH,MD,PRIMARY,8034,12877,13854301,1575,675849,36372,12529,0,0,0,1,2
38246,19490424_5169,62630,50,180000,RENT,41.0,HOMEIMPROVEMENT,4400,10.75,0,2020-08-26 17:59:27.648000+00:00,2020-08-26 19:31:13.811000+00:00,MARION,MS,PRIMARY,943,3563,84576383,1919,1378486,24092,26326,8,2,0,0,2
38243,19700413_1526,3755,42,39240,MORTGAGE,22.0,VENTURE,5500,10.08,1,2020-08-27 16:00:56.400000+00:00,2020-09-03 20:14:10.394000+00:00,HICKORY,NC,PRIMARY,13592,1247,12904776,7631,1474333,26921,4565,2,1,2,0,0
37469,19790319_5508,22565,55,35416,RENT,1.0,DEBTCONSOLIDATION,7925,11.09,0,2020-09-12 18:21:53.264000+00:00,2020-09-10 17:25:16.036000+00:00,TENNESSEE COLONY,OK,PRIMARY,1801,2063,9175849,9192,369039,6875,824,6,0,0,0,0
38601,19570327_8050,58474,56,7200,MORTGAGE,1.0,PERSONAL,7125,10.96,1,2020-09-05 13:31:56.805000+00:00,2020-08-30 14:59:02.380000+00:00,WILLIAMS,NH,PRIMARY,2269,3338,123275491,7388,61127,31655,7447,10,1,2,0,0
37707,19820729_5800,15012,52,182500,RENT,11.0,EDUCATION,1300,14.74,0,2020-09-02 04:46:31.380000+00:00,2020-09-05 00:04:22.567000+00:00,MILWAUKEE,GA,PRIMARY,1316,25056,353446755,9531,650044,27501,25759,10,1,1,0,1
38583,19841016_1411,53556,66,17496,RENT,10.0,PERSONAL,3100,11.22,0,2020-09-05 01:54:29.963000+00:00,2020-09-02 10:53:36.033000+00:00,HINGHAM,CO,PRIMARY,4382,5682,683542608,9422,1996263,12761,4240,4,6,2,0,1
38485,19840417_6246,12575,45,51000,MORTGAGE,18.0,PERSONAL,9900,12.18,0,2020-08-26 22:34:46.138000+00:00,2020-08-30 00:18:03.212000+00:00,RICHARDS,GA,PRIMARY,16507,13211,288662751,4273,1356784,23475,11809,3,4,0,0,0
38514,19660325_6926,85385,47,42320,OTHER,22.0,EDUCATION,17850,8.07,0,2020-08-30 22:37:53.197000+00:00,2020-08-30 04:16:39.237000+00:00,ONAWA,MN,PRIMARY,1412,1175,33609452,7149,177490,25304,27745,2,7,0,0,1
38039,19511121_3548,62934,60,141000,MORTGAGE,0.0,HOMEIMPROVEMENT,16000,10.37,0,2020-09-11 04:26:00.413000+00:00,2020-08-30 11:37:08.821000+00:00,LORETTO,NH,PRIMARY,1019,25911,37307032,2567,1648394,46858,22229,3,1,2,1,1
38076,19760709_2636,72342,54,156000,RENT,1.0,EDUCATION,7750,11.14,0,2020-09-05 10:46:45.711000+00:00,2020-09-03 20:32:31.627000+00:00,ROSEBUD,ND,PRIMARY,1644,518,15690831,405,1965175,10333,10642,9,3,0,1,0
37220,19600401_5398,12045,52,56650,OTHER,5.0,EDUCATION,2500,15.2,0,2020-08-29 19:06:02.256000+00:00,2020-08-31 02:54:50.454000+00:00,BARTLETT,NE,PRIMARY,8965,1064,522914145,9551,1406987,13923,3889,1,1,0,0,0
37783,19480305_6036,47904,54,60000,RENT,21.0,VENTURE,7600,8.59,0,2020-08-28 04:33:26.940000+00:00,2020-09-12 16:50:07.100000+00:00,SANTA FE,MO,PRIMARY,257,4141,7205163,1961,1985885,43850,26546,1,7,1,0,2
37893,19621007_4059,46835,61,69996,RENT,14.0,MEDICAL,6125,6.99,0,2020-08-30 15:54:06.078000+00:00,2020-08-28 14:57:28.851000+00:00,ALBION,ME,PRIMARY,3138,6237,865681713,7926,142845,18103,10166,0,1,2,0,1
38577,19730204_2528,62633,40,82000,RENT,6.0,VENTURE,19600,14.22,0,2020-09-12 16:13:24.635000+00:00,2020-08-27 10:48:55.445000+00:00,LAKE CHARLES,MD,PRIMARY,255,24889,201446930,3719,1410346,34824,6710,9,7,0,0,0
37996,19770327_4620,51040,57,53000,MORTGAGE,8.0,EDUCATION,23000,15.33,0,2020-09-06 16:08:44.047000+00:00,2020-08-25 20:34:41.361000+00:00,CRESSON,NC,PRIMARY,539,820,12715756,8101,513931,43980,18653,6,2,0,0,1
38081,19480521_7316,28098,43,84000,RENT,5.0,PERSONAL,15000,15.23,0,2020-08-27 20:36:14.890000+00:00,2020-09-09 05:37:51.814000+00:00,FALL RIVER,MT,PRIMARY,332,421,24142144,8967,1311013,13817,27274,4,0,0,0,0
38299,19801222_5014,44901,51,72000,RENT,8.0,PERSONAL,6250,7.14,0,2020-09-01 05:49:58.929000+00:00,2020-08-29 06:33:31.717000+00:00,CERES,MA,PRIMARY,1361,7893,62394570,7141,1572557,43906,16661,10,0,0,0,0
38451,19641127_2434,44491,40,37500,MORTGAGE,10.0,VENTURE,2700,11.11,0,2020-09-04 22:32:36.404000+00:00,2020-08-31 03:31:32.920000+00:00,BROCTON,PA,PRIMARY,5991,2108,47618321,507,1380598,25205,17199,5,1,3,0,0
38083,19940428_6660,54901,44,108800,MORTGAGE,13.0,PERSONAL,5050,7.43,0,2020-08-26 04:50:14.643000+00:00,2020-09-02 12:43:43.429000+00:00,TUSKEGEE,MA,PRIMARY,413,1540,89740369,3395,385288,24565,22137,3,7,1,0,0
37901,19880621_6563,45001,54,74568,MORTGAGE,1.0,MEDICAL,4200,9.99,0,2020-08-31 18:49:14.553000+00:00,2020-09-04 06:38:12.305000+00:00,MILTON,MO,PRIMARY,1068,2294,123275491,776,1228353,6916,21320,3,3,0,0,0
37847,19570327_8050,4956,48,128000,MORTGAGE,8.0,HOMEIMPROVEMENT,2500,15.62,0,2020-09-04 01:44:32.582000+00:00,2020-08-28 08:32:02.965000+00:00,POMONA,KS,PRIMARY,361,998,86248056,1687,643264,25736,2022,0,0,0,1,0
37864,19830718_3344,20753,80,110004,OTHER,5.0,MEDICAL,25000,10.59,0,2020-08-26 21:58:03.673000+00:00,2020-08-27 12:39:02.841000+00:00,ALUM CREEK,PA,PRIMARY,7465,825,29557861,1973,1193609,31968,20284,10,0,0,0,0
38402,19790303_9499,15765,78,550000,OTHER,31.0,EDUCATION,15600,10.83,0,2020-08-29 14:30:43.766000+00:00,2020-08-26 09:43:54.366000+00:00,CONESTOGA,LA,PRIMARY,8034,23390,532949071,6373,524806,20224,21041,3,3,0,0,2
37902,19731026_8971,14030,46,98240,RENT,29.0,MEDICAL,4000,16.35,1,2020-09-02 04:46:31.380000+00:00,2020-08-29 14:49:04.999000+00:00,ENCINO,OR,PRIMARY,26683,835,24915361,5362,1740516,48436,6725,3,7,0,1,1
37306,19721008_4186,43202,42,94800,MORTGAGE,7.0,MEDICAL,1000,7.68,0,2020-08-26 18:36:10.113000+00:00,2020-09-03 21:27:35.325000+00:00,BARTLETT,MO,PRIMARY,8607,13181,147551019,190,1283115,13508,21683,9,1,0,0,0
38435,19540130_7485,17834,41,72900,MORTGAGE,15.0,MEDICAL,6000,6.99,1,2020-09-02 19:45:51.780000+00:00,2020-08-28 23:31:23.365000+00:00,PUEBLO,DE,PRIMARY,1316,44082,7509959,4610,1998943,20147,12838,8,1,3,1,1
37978,19830621_4145,4843,48,64500,RENT,8.0,HOMEIMPROVEMENT,14550,8.0,0,2020-09-05 16:53:50.364000+00:00,2020-08-25 21:11:23.826000+00:00,ANTIOCH,GA,PRIMARY,329,2861,167998522,3170,718536,17443,4826,7,5,0,0,0
38464,19601215_6151,21798,44,138550,OWN,3.0,DEBTCONSOLIDATION,18125,19.13,0,2020-08-26 16:27:41.485000+00:00,2020-08-28 13:07:21.455000+00:00,ONAWA,SD,PRIMARY,2218,4927,22174106,5560,21913,25736,11465,0,0,0,0,0
38412,19490121_5205,4984,38,138000,MORTGAGE,7.0,EDUCATION,25000,10.25,0,2020-09-01 00:56:19.207000+00:00,2020-08-30 20:11:03.335000+00:00,JELLICO,IN,PRIMARY,1199,5138,44984750,4543,1545066,5033,8836,0,1,0,0,0
37772,19931126_2514,54004,37,44531,MORTGAGE,2.0,VENTURE,9200,13.11,0,2020-08-28 11:35:35.291000+00:00,2020-09-07 02:51:07.191000+00:00,HAINESPORT,ME,PRIMARY,2678,2321,23478174,4095,352278,4078,4820,2,1,2,1,1
38578,19510209_7025,49753,42,113000,MORTGAGE,6.0,DEBTCONSOLIDATION,4025,13.92,0,2020-09-06 07:53:10.765000+00:00,2020-09-13 02:19:05.313000+00:00,RICHMOND,CA,PRIMARY,1450,19393,589745245,5672,90451,19421,29581,0,5,0,1,2
38605,19790915_7696,14478,36,325000,OTHER,12.0,PERSONAL,8000,18.64,0,2020-09-05 05:16:23.523000+00:00,2020-09-04 02:57:57.513000+00:00,NEOGA,NM,PRIMARY,1906,691,24764938,4351,1496912,29390,13257,7,1,0,0,0
38075,19480406_2726,37313,57,44000,MORTGAGE,23.0,PERSONAL,21600,13.98,1,2020-09-04 17:02:14.216000+00:00,2020-09-05 00:41:05.033000+00:00,RUDD,IN,PRIMARY,1336,9777,520261883,4246,1217886,46925,24699,1,1,3,1,0
37842,19590727_5123,30456,64,214200,RENT,9.0,PERSONAL,12000,10.08,1,2020-09-10 17:25:16.036000+00:00,2020-08-30 10:42:05.123000+00:00,MENIFEE,HI,PRIMARY,1209,532,11885485,2250,1840255,12078,11533,10,3,2,1,2
38557,19791227_4185,28329,42,41000,RENT,0.0,PERSONAL,15775,9.25,0,2020-08-30 07:01:50.331000+00:00,2020-08-28 03:38:23.242000+00:00,OCEANSIDE,TX,PRIMARY,619,1237,38291019,770,1393220,41691,29371,0,3,0,1,0
38138,19931207_4388,37658,37,60900,MORTGAGE,11.0,PERSONAL,6400,11.99,0,2020-09-05 13:13:35.572000+00:00,2020-09-02 19:27:30.548000+00:00,SAUGERTIES,NE,PRIMARY,10275,1771,139599294,6651,698521,40135,18737,6,3,0,0,1
37739,19970209_1933,55439,55,29500,MORTGAGE,18.0,HOMEIMPROVEMENT,1500,19.13,0,2020-09-04 18:34:00.379000+00:00,2020-08-26 12:47:26.693000+00:00,HILL CITY,IN,PRIMARY,2162,48152,222701541,3675,1420247,15013,15995,9,7,0,0,0
37807,19900718_7691,26562,54,350000,OTHER,15.0,MEDICAL,4600,18.39,0,2020-09-05 21:10:47.621000+00:00,2020-09-02 20:40:55.478000+00:00,SURRENCY,LA,PRIMARY,19067,3512,7205163,7921,170396,13459,28302,2,0,0,0,0
37944,19590720_9183,45304,73,125004,OTHER,16.0,MEDICAL,13775,12.68,1,2020-09-02 03:14:45.216000+00:00,2020-08-30 18:57:38.405000+00:00,AUSTINVILLE,PA,PRIMARY,426,8829,12582447,9810,1233811,47174,10166,10,7,0,0,2
37382,19500824_2775,89001,40,14400,RENT,7.0,MEDICAL,11000,10.37,0,2020-08-25 23:19:52.455000+00:00,2020-08-28 00:34:50.915000+00:00,GROVELAND,WV,PRIMARY,1979,34997,858865674,1542,953565,45396,7482,1,5,2,0,2
37983,19940318_5938,34234,41,145000,MORTGAGE,27.0,MEDICAL,14500,15.99,0,2020-08-28 14:02:25.153000+00:00,2020-09-04 16:07:10.518000+00:00,ATLANTA,TX,PRIMARY,570,2391,52338526,3419,1043487,26518,27225,1,4,0,0,1
38585,19750430_2168,35202,58,80409,RENT,14.0,EDUCATION,17000,12.86,0,2020-08-28 02:43:19.544000+00:00,2020-08-26 14:55:55.321000+00:00,BOYNTON,CA,PRIMARY,12054,1789,46415361,8091,1397642,45668,9463,0,1,3,0,2
38269,19740626_4550,95973,76,37000,RENT,11.0,MEDICAL,4000,16.02,0,2020-08-25 22:06:27.524000+00:00,2020-09-04 18:52:21.612000+00:00,DILLARD,NE,PRIMARY,1612,11185,214464025,7259,280033,3230,18103,6,7,3,1,0
38585,19900612_9836,91102,38,114440,RENT,13.0,PERSONAL,13500,18.39,1,2020-09-05 21:29:08.854000+00:00,2020-09-05 23:19:16.250000+00:00,NEW HILL,FL,PRIMARY,1482,32692,11569469,6266,1230186,35201,19485,7,0,0,0,0
38482,19600201_7821,75555,43,72194,MORTGAGE,24.0,PERSONAL,20000,14.72,1,2020-09-05 15:03:42.968000+00:00,2020-09-01 17:27:25.771000+00:00,ELEPHANT BUTTE,MI,PRIMARY,395,6375,520261883,7080,1604988,12082,24481,0,3,2,0,0
37729,19930205_5592,35501,39,46000,MORTGAGE,3.0,VENTURE,20000,11.22,0,2020-09-04 07:51:37.236000+00:00,2020-09-04 03:16:18.746000+00:00,NEOGA,DE,PRIMARY,14456,23068,86391692,7683,160588,44410,14989,3,1,0,1,0
38474,19820722_6695,55922,67,100280,MORTGAGE,9.0,HOMEIMPROVEMENT,5575,10.99,0,2020-08-29 10:32:07.742000+00:00,2020-08-31 12:23:48.667000+00:00,UNION,MT,PRIMARY,841,1690,14096805,83,1354284,30651,12231,8,0,0,0,0
38129,19940910_5204,43525,69,499800,MORTGAGE,14.0,PERSONAL,14400,5.42,1,2020-08-26 16:09:20.252000+00:00,2020-09-04 12:08:34.493000+00:00,THORNWOOD,KS,PRIMARY,2231,3716,35505191,6096,42373,12729,9006,1,1,2,0,0
38623,19751211_6316,78941,36,56100,RENT,3.0,VENTURE,4000,7.9,0,2020-09-04 18:15:39.146000+00:00,2020-08-29 03:48:20.623000+00:00,ANGOLA,KY,PRIMARY,2000,19065,653566215,8018,558953,5017,1744,8,0,2,0,0
38313,19500221_3732,98235,144,142000,MORTGAGE,6.0,PERSONAL,18125,15.68,1,2020-09-02 12:43:43.429000+00:00,2020-09-02 09:21:49.870000+00:00,RICHFIELD,CA,PRIMARY,2806,1446,59028597,8236,34994,45969,11186,3,7,0,0,0
38228,19620323_9069,67554,57,39996,MORTGAGE,10.0,MEDICAL,4000,13.47,0,2020-08-30 02:26:31.841000+00:00,2020-08-28 21:59:37.202000+00:00,LAUPAHOEHOE,AL,PRIMARY,14456,12569,10038287,1919,585896,26664,12472,1,3,0,0,0
37767,19700720_8656,18424,64,117000,MORTGAGE,4.0,PERSONAL,7200,12.21,1,2020-09-03 04:01:25.063000+00:00,2020-08-28 23:31:23.365000+00:00,REEDVILLE,ID,PRIMARY,908,24868,50166997,5401,1381121,20626,27017,1,6,0,0,1
37944,19971126_4154,70820,73,31000,RENT,5.0,MEDICAL,24500,6.92,0,2020-09-11 08:42:57.670000+00:00,2020-09-04 02:21:15.048000+00:00,OSHKOSH,MA,PRIMARY,2234,505,88993672,5994,796299,32249,17330,5,1,0,1,0
38506,19850915_5425,2827,76,155000,RENT,15.0,PERSONAL,7125,14.65,1,2020-08-31 21:52:46.880000+00:00,2020-09-04 05:43:08.607000+00:00,CONESTOGA,TN,PRIMARY,5180,7811,46380874,495,1710779,20224,25169,1,1,0,0,0
38136,19980630_2889,95138,51,37500,RENT,25.0,PERSONAL,3600,12.73,0,2020-08-25 21:11:23.826000+00:00,2020-09-05 13:13:35.572000+00:00,CHAFFEE,MS,PRIMARY,761,1533,283209914,1650,1010073,37114,12133,1,1,0,0,2
38391,19930416_3137,26184,62,109000,RENT,23.0,DEBTCONSOLIDATION,4200,14.46,0,2020-08-28 12:49:00.222000+00:00,2020-09-02 08:26:46.172000+00:00,GREEN SPRINGS,TN,PRIMARY,14607,1705,11898969,8216,1141491,39600,6231,3,2,3,1,0
38076,19860816_3425,92059,38,16800,MORTGAGE,16.0,MEDICAL,6600,13.67,0,2020-09-01 20:30:58.097000+00:00,2020-08-28 19:51:08.573000+00:00,RICHWOODS,AR,PRIMARY,593,24356,28955081,8542,471547,25304,23066,10,1,1,1,2
38391,19590606_5649,56323,63,53800,OWN,20.0,HOMEIMPROVEMENT,2000,15.99,1,2020-09-06 17:58:51.443000+00:00,2020-09-05 10:46:45.711000+00:00,OAKLAND,GA,PRIMARY,12902,7370,11282424,5659,557402,14750,9578,0,1,0,0,0
38357,19630815_8171,48901,46,181000,MORTGAGE,19.0,PERSONAL,2400,14.26,0,2020-08-27 13:15:45.306000+00:00,2020-08-25 20:34:41.361000+00:00,FORT RECOVERY,GA,PRIMARY,389,2929,9696906,8750,66292,39759,1936,4,4,0,0,0
38412,19830621_4145,2362,62,36700,RENT,4.0,EDUCATION,3275,16.07,1,2020-08-31 15:27:20.994000+00:00,2020-08-30 11:00:26.355000+00:00,CHATTANOOGA,HI,PRIMARY,9404,1267,327200272,8562,118678,25167,12736,9,3,0,1,0
38248,19810808_9321,33538,53,168000,RENT,30.0,HOMEIMPROVEMENT,11250,15.31,0,2020-08-25 21:29:45.059000+00:00,2020-08-31 08:25:12.642000+00:00,PENNINGTON,VA,PRIMARY,17408,1444,217959410,8152,504120,32962,14909,7,0,0,0,0
38622,19780305_4373,40065,76,62400,MORTGAGE,8.0,HOMEIMPROVEMENT,3000,7.66,0,2020-08-29 11:45:32.672000+00:00,2020-09-05 12:36:53.107000+00:00,CRUM,PA,PRIMARY,15665,22983,13641891,4906,1054952,48661,16890,1,0,3,0,2
38173,19540430_1473,40380,37,52250,OWN,0.0,PERSONAL,10800,16.07,0,2020-08-28 07:00:16.801000+00:00,2020-08-30 01:49:49.375000+00:00,LAKE PANASOFFKEE,MS,PRIMARY,6854,2848,232126369,9153,1486467,17266,26574,8,5,0,0,2
37920,20000620_3640,37762,63,148000,RENT,3.0,DEBTCONSOLIDATION,5000,13.99,0,2020-09-09 05:37:51.814000+00:00,2020-08-29 01:58:13.227000+00:00,ONAWA,FL,PRIMARY,6598,857,7515223,2174,1325174,8200,11551,1,6,0,0,1
37728,19670316_9481,35611,76,187000,OWN,22.0,EDUCATION,23000,12.92,1,2020-08-27 14:10:49.004000+00:00,2020-08-30 03:58:18.004000+00:00,LAUPAHOEHOE,VA,PRIMARY,2638,2145,24537583,9296,68743,5594,20759,5,6,0,0,2
38442,19890720_8553,45822,36,44531,MORTGAGE,15.0,PERSONAL,3500,9.45,0,2020-09-09 04:06:05.651000+00:00,2020-08-28 09:27:06.663000+00:00,LUXEMBURG,MD,PRIMARY,13160,19379,16002782,8196,636784,20079,29460,1,2,1,0,2
37245,19651214_8881,54460,70,1782000,RENT,20.0,EDUCATION,4200,11.83,0,2020-09-05 07:24:52.151000+00:00,2020-08-31 19:07:35.786000+00:00,COVINGTON,WY,PRIMARY,663,677,365984156,1224,711882,19349,22623,0,5,0,1,0
38533,19830811_7533,41002,53,58800,MORTGAGE,0.0,DEBTCONSOLIDATION,6500,11.58,0,2020-08-26 04:50:14.643000+00:00,2020-09-12 22:20:29.289000+00:00,WALNUT,WI,PRIMARY,13982,596,856388544,8589,1986610,42049,1828,1,2,0,0,0
38585,19651125_5812,38067,66,44000,MORTGAGE,29.0,MEDICAL,22750,10.71,0,2020-09-03 10:26:50.949000+00:00,2020-08-30 19:15:59.637000+00:00,HAIKU,SD,PRIMARY,505,1075,113382431,1161,916554,19757,8409,1,6,2,0,2
37775,19951202_6841,40380,46,56000,RENT,31.0,MEDICAL,4775,10.74,0,2020-08-26 05:08:35.876000+00:00,2020-09-02 13:20:25.894000+00:00,STERLING,LA,PRIMARY,14020,5138,379215740,7851,1917763,12082,26584,2,1,3,0,2
37675,19650201_2830,29202,53,250000,RENT,24.0,MEDICAL,6025,12.18,1,2020-09-03 13:30:23.275000+00:00,2020-08-27 13:34:06.539000+00:00,ALBION,CA,PRIMARY,2152,1798,16466459,4992,1559012,29288,6725,7,0,0,0,0
37783,19610310_8092,74343,36,118000,OTHER,3.0,EDUCATION,2400,11.26,0,2020-09-02 23:44:27.805000+00:00,2020-08-31 09:01:55.108000+00:00,EAST ORLEANS,MO,PRIMARY,267,535,326269387,7081,980261,23982,13837,1,0,0,0,0
38154,19750510_9006,16442,42,46560,MORTGAGE,16.0,PERSONAL,5600,12.09,0,2020-09-04 01:44:32.582000+00:00,2020-09-03 15:20:30.671000+00:00,EAGLE GROVE,IL,PRIMARY,1190,1864,427833273,6865,450272,32582,16412,0,1,0,0,0
38545,19491126_1487,73023,49,101500,RENT,13.0,VENTURE,7750,12.73,1,2020-09-06 00:51:02.414000+00:00,2020-09-01 23:34:30.424000+00:00,MIDLAND,ME,PRIMARY,8129,1642,152266470,9085,1760582,10160,16366,5,1,0,0,2
37808,19721022_2735,40008,76,444000,RENT,26.0,MEDICAL,5575,16.07,1,2020-08-26 02:05:03.549000+00:00,2020-08-31 05:03:19.083000+00:00,MOUNTAIN VIEW,NJ,PRIMARY,323,4623,3324614,3038,817623,48207,10822,0,2,0,0,0
38334,19540518_6852,4958,43,59475,MORTGAGE,24.0,DEBTCONSOLIDATION,8150,10.74,0,2020-08-30 22:37:53.197000+00:00,2020-09-02 23:44:27.805000+00:00,CARVERSVILLE,FL,PRIMARY,27446,6237,6669967,9392,1986610,15415,7383,1,1,3,0,0
38570,19620320_6335,29587,54,106000,MORTGAGE,3.0,PERSONAL,11000,11.26,0,2020-08-27 09:17:09.282000+00:00,2020-08-31 17:35:49.622000+00:00,PENN RUN,MA,PRIMARY,2277,1587,144976961,5010,691810,10273,29662,10,6,0,0,0
38406,19900819_8555,25560,53,39600,MORTGAGE,3.0,PERSONAL,12000,14.83,0,2020-09-06 06:21:24.602000+00:00,2020-09-03 00:39:31.503000+00:00,HOPE HULL,MO,PRIMARY,896,11430,8186186,3788,652916,40400,27529,3,0,0,0,1
38303,19990504_4386,57104,38,108000,OTHER,19.0,EDUCATION,1200,13.22,1,2020-08-26 17:41:06.415000+00:00,2020-09-01 20:30:58.097000+00:00,EUTAWVILLE,KS,PRIMARY,11740,22157,17933330,5563,1229572,42733,1256,8,7,0,0,0
38338,19590417_7971,47122,44,58000,MORTGAGE,24.0,PERSONAL,14500,12.98,0,2020-09-09 05:37:51.814000+00:00,2020-09-12 02:45:50.398000+00:00,MULLEN,RI,PRIMARY,474,892,474289475,1575,1217886,37033,4771,9,7,2,0,0
38613,19451011_4435,70820,42,31000,RENT,8.0,PERSONAL,20000,12.99,0,2020-09-06 08:29:53.230000+00:00,2020-08-31 14:13:56.063000+00:00,BYRON,SD,PRIMARY,876,676,571965786,4402,992025,34873,10860,3,1,3,0,0
37969,19520827_2880,68124,43,114996,MORTGAGE,24.0,HOMEIMPROVEMENT,9875,13.23,0,2020-08-30 23:32:56.895000+00:00,2020-08-30 07:01:50.331000+00:00,TETON VILLAGE,MI,PRIMARY,8822,997,39493466,7885,170396,29776,12407,0,7,0,1,2
38460,19911218_1836,23128,37,103000,RENT,9.0,DEBTCONSOLIDATION,6025,11.09,0,2020-08-26 23:48:11.069000+00:00,2020-08-29 12:22:15.138000+00:00,WATTSBURG,OH,PRIMARY,1976,441,167125397,822,1585113,31968,15430,0,4,3,0,1
38353,19620818_6416,2191,51,163000,OWN,4.0,HOMEIMPROVEMENT,17850,13.99,0,2020-08-26 00:14:56.153000+00:00,2020-09-06 05:44:42.136000+00:00,PINELLAS PARK,MA,PRIMARY,14647,20992,32947915,7885,1448867,45914,19882,9,1,2,0,0
37802,19531207_2705,5494,52,58800,OWN,14.0,PERSONAL,17000,13.06,0,2020-09-06 15:13:40.349000+00:00,2020-09-04 04:29:43.676000+00:00,EL MONTE,TX,PRIMARY,1289,27210,61237565,1184,1726829,48868,13491,5,0,0,0,2
38455,19760709_2636,27416,36,36100,MORTGAGE,34.0,PERSONAL,23000,14.12,0,2020-09-06 00:32:41.181000+00:00,2020-08-25 23:19:52.455000+00:00,WIND GAP,NH,PRIMARY,8969,1107,520670043,822,1730126,9330,2850,6,0,0,0,0
37844,19830925_9378,80402,53,66000,MORTGAGE,18.0,PERSONAL,4925,10.75,0,2020-09-11 04:44:21.645000+00:00,2020-09-12 14:23:17.239000+00:00,FORT WAYNE,MO,PRIMARY,269,14156,326862243,7168,377743,6647,11154,2,2,3,0,0
38347,19470413_6320,83638,41,6000,MORTGAGE,12.0,EDUCATION,8525,12.92,0,2020-08-29 01:03:09.529000+00:00,2020-08-27 14:29:10.237000+00:00,MILLER PLACE,AR,PRIMARY,766,746,20542939,3998,1054952,27557,18653,9,2,0,1,0
38537,19980629_5973,55971,40,48000,RENT,22.0,HOMEIMPROVEMENT,15575,13.99,0,2020-09-12 15:36:42.170000+00:00,2020-08-27 09:53:51.747000+00:00,LONGVILLE,LA,PRIMARY,9623,19711,179496574,9542,1683064,40188,12838,0,6,1,0,0
